kategori,satis_turu,siparis_no,siparis_tarihi,siparisi_veren,kurulum_yeri,il,urun_modeli,urun_adi,litre,seri_no,teslim_suresi,teslim_tarihi,irsaliye_tarihi,uts_no
REVERSE OSMOS ,YURTDIŞI,,1.10.2020,NİCU,NİCU,ROMANYA,PREMIUM 240,,500 LT,2020/08-033,61,1.12.2020,,
REVERSE OSMOS ,YURTDIŞI,,1.10.2020,NİCU,NİCU,ROMANYA,PREMIUM 240,,500 LT,2020/08-034,62,2.12.2020,,
REVERSE OSMOS ,YURTDIŞI,,23.11.2020,GANA,GANA,GANA,PREMIUM 340,,750 LT,2020/08-035,10,3.12.2020,,
REVERSE OSMOS ,YURTDIŞI,2020/493,7.12.2020,ETKİN TIBBİ CİHAZLAR,SLOVAKYA,SLOVAKYA,PREMIUM 240,,500 LT,2020/08-036,5,12.12.2020,,
REVERSE OSMOS ,YURTDIŞI,2020/494,7.12.2020,ETKİN TIBBİ CİHAZLAR,SLOVAKYA,SLOVAKYA,PREMIUM 240,,500 LT,2020/08-037,5,12.12.2020,,
REVERSE OSMOS ,YURTDIŞI,2020/510,24.12.2020,AFRİCAN RELİEF COMİTTEE,SOMALİ,SOMALİ,PREMIUM 440,,1000 LT,2020/08-038,-1,23.12.2020,,
REVERSE OSMOS ,YURTDIŞI,2020/511,24.12.2020,AFRİCAN RELİEF COMİTTEE,SOMALİ,SOMALİ,PREMIUM 440,,1000 LT,2020/08-039,0,24.12.2020,,
REVERSE OSMOS ,YURTDIŞI,2020/512,24.12.2020,AFRİCAN RELİEF COMİTTEE,SOMALİ,SOMALİ,PREMIUM 440,,1000 LT,2020/08-040,1,25.12.2020,,
REVERSE OSMOS ,ÖZEL,2021/002,28.12.2020,KARA MEHMET MERMER SAN.LTD.ŞTİ.,İSCEHİSAR DEVLET HASTANESİ,AFYONKARAHİSAR,PREMIUM 140,,250 lt/saat,2021/08-001,16,13.01.2021,,
REVERSE OSMOS ,ÖZEL,2021/010,4.01.2021,ÖZEL FLORYA HASTANESİ,ÖZEL FLORYA HASTANESİ,İSTANBUL,PREMIUM 140,,250 lt/saat,2021/08-002,1,5.01.2021,,
REVERSE OSMOS ,YURTDIŞI,2021/034,5.01.2021,MEDİCAL PARTNER CHİLE EQUİPES MEDİCOS,MEDİCAL PARTNER CHİLE EQUİPES MEDİCOS,,PREMİUM 340,,750 lt/saat,2021/08-003,3,8.01.2021,,
REVERSE OSMOS ,ÖZEL,2021/127,22.03.2021,ETA 21 İNŞAAT ELEKTRİK,JİYAN HOSPİTAL,DİYARBAKIR,PREMIUM 340,,750 lt/saat,2021/08-004,14,5.04.2021,,
REVERSE OSMOS ,ÖZEL,2021/162,29.04.2021,ESTELİT SAĞLIK HİZMETLERİ LTD.ŞTİ.,ESTELİT SAĞLIK HİZMETLERİ LTD.ŞTİ.,İSTANBUL,PREMIUM 140,,250 lt/saat,2021/08-005,52,20.06.2021,,
REVERSE OSMOS ,HİBE,2021/183,28.05.2021,BOZÜYÜK DEVLET HASTANESİ,BOZÜYÜK DEVLET HASTANESİ,BİLECİK,PREMİUM 340,,750 lt/saat,2021/08-006,7,4.06.2021,,
REVERSE OSMOS ,ÖZEL,2021/217,4.06.2021,MEDİGRUP EĞİTİM DANIŞMANLIK,MEDİGRUP EĞİTİM DANIŞMANLIK,İSTANBUL,PREMIUM 140,,250 lt/saat,2021/08-007,6,10.06.2021,,
REVERSE OSMOS ,ÖZEL,2021/222,10.06.2021,KENT ÜNİVERSİTESİ,KENT ÜNİVERSİTESİ,İSTANBUL,PREMIUM 240,,500 lt/saat,2021/08-008,31,11.07.2021,,
REVERSE OSMOS ,YURTDIŞI,2021/225,10.06.2021,ALHADARAT NASİRİYAH,ALHADARAT NASİRİYAH,IRAK,PREMİUM 340,,750 lt/saat,2021/08-009,21,1.07.2021,,
REVERSE OSMOS ,DOĞRUDAN TEMİN,2021/253,8.07.2021,HAMDİ ERİŞ KAZAN DEVLET HASTANESİ,HAMDİ ERİŞ KAZAN DEVLET HASTANESİ,ANKARA,PREMİUM 340,,750 lt/saat,2021/08-010,7,15.07.2021,,
REVERSE OSMOS ,MAL FAZLASI,2021/283,18.08.2021,AFYON SİNANPAŞA DEVLET HASTANESİ,AFYON SİNANPAŞA DEVLET HASTANESİ,AFYONKARAHİSAR,PREMİUM 140,,250 lt/saat,2021/08-011,31,18.09.2021,,
REVERSE OSMOS ,YURTDIŞI,2021/341,28.09.2021,IRAK,IRAK,IRAK,PREMİUM 240,,500 lt/saat,2021/08-012,3,1.10.2021,,
REVERSE OSMOS ,YURTDIŞI,2021/342,28.09.2021,IRAK,IRAK,IRAK,PREMİUM 240,,500 lt/saat,2021/08-013,3,1.10.2021,,
REVERSE OSMOS ,YURTDIŞI,2021/343,28.09.2021,IRAK,IRAK,IRAK,PREMİUM 240,,500 lt/saat,2021/08-014,17,15.10.2021,,
REVERSE OSMOS ,ÖZEL,2021/364,7.10.2021,İSTANBUL ÜNİVERSİTESİ DİŞ HEKİMLİĞİ FAKÜLTESİ,İSTANBUL ÜNİVERSİTESİ DİŞ HEKİMLİĞİ FAKÜLTESİ,İSTANBUL,PREMİUM 240,,500 lt/saat,2021/08-015,8,15.10.2021,,
REVERSE OSMOS ,ÖZEL,2021/366,12.10.2021,ORDEM YAPI İTH.İHR.TİC.LTD.ŞTİ.,TRAKYA ÜNİVERSİTESİ,EDİRNE,PREMİUM 640,,1800 lt/saat,2021/08-016,30,11.11.2021,,
REVERSE OSMOS ,YURTDIŞI,2021/374,25.10.2021,ROMANYA,ROMANYA,ROMANYA,PREMIUM 140,,250 lt/saat,2021/08-017,26,20.11.2021,,
REVERSE OSMOS ,YURTDIŞI,2021/377,3.11.2021,IRAK,IRAK,IRAK,PREMIUM 440,,1000 lt/saat,2021/08-018,27,30.11.2021,,
REVERSE OSMOS ,ÖZEL,2021/378,26.10.2021,BAŞKENT HİTİT MEDİKAL,BAŞKENT HİTİT MEDİKAL,KASTAMONU,PREMİUM 240,,500 lt/saat,2021/08-019,2,28.10.2021,,
REVERSE OSMOS ,YURTDIŞI,2021/395,8.11.2021,DWECK INDUSTRIES LTD.,DWECK INDUSTRIES LTD.,KENYA,DOUBLE PASS 6440,,,2021/08-020,8,16.11.2021,,
REVERSE OSMOS ,YURTDIŞI,2021/396,8.11.2021,DWECK INDUSTRIES LTD.,DWECK INDUSTRIES LTD.,KENYA,ADB 1800,,,2021/08-021,8,16.11.2021,,
REVERSE OSMOS ,HİBE,2021/268,16.11.2021,İSTANBUL FİZİK TEDAVİ REHABİLİTASYON EĞİTİM VE ARAŞTIRMA HASTANESİ,İSTANBUL FİZİK TEDAVİ REHABİLİTASYON EĞİTİM VE ARAŞTIRMA HASTANESİ,İSTANBUL,PREMIUM 440,,1000 lt/saat,2021/08-022,60,15.01.2022,,
REVERSE OSMOS ,HİBE,2021/122,18.11.2021,İZMİR KARABAĞLAR BELEDİYESİ,İZMİR KARABAĞLAR BELEDİYESİ,İZMİR,PREMİUM 140,,250 lt/saat,2021/08-023,30,18.12.2021,,
REVERSE OSMOS ,YURTDIŞI,2021/436,23.11.2021,CEZAYİR,CEZAYİR,CEZAYİR,PREMİUM 140,,250 lt/saat,2021/08-024,38,31.12.2021,,
REVERSE OSMOS ,YURTDIŞI,2021/467,29.12.2021,NİGERİA,NİGERİA,NİGERİA,PREMİUM 140,,250 lt/saat,2021/08-025,23,21.01.2022,,
REVERSE OSMOS ,YURTDIŞI,2022/102,24.01.2022,IRAK TKMS,IRAK TKMS,IRAK,ULTIMATE 480,,4000 lt/ saat,2022/08-001,7,31.01.2022,,
REVERSE OSMOS ,YURTDIŞI,2022/103,24.01.2022,IRAK TKMS,IRAK TKMS,IRAK,ULTIMATE 580,,5000 lt/ saat,2022/08-002,7,31.01.2022,,
REVERSE OSMOS ,YURTDIŞI,2022/104,24.01.2022,IRAK TKMS,IRAK TKMS,IRAK,ULTIMATE 880,,8000 lt/ saat,2022/08-003,7,31.01.2022,,
REVERSE OSMOS ,YURTDIŞI,2022/117,7.02.2022,AYAD ALİ,UNDP IRAK,IRAK,ULTIMATE 880,,8000 lt/ saat,2022/08-004,7,14.02.2022,,
REVERSE OSMOS ,YURTDIŞI,2022/118,7.02.2022,AYAD ALİ,UNDP IRAK,IRAK,ULTIMATE 880,,8000 lt/ saat,2022/08-005,7,14.02.2022,,
REVERSE OSMOS ,YURTDIŞI,2022/119,9.02.2022,NİCU,NİCU,ROMANYA,PREMIUM 240,,500 lt/saat,2022/08-006,19,28.02.2022,,
REVERSE OSMOS ,YURTDIŞI,2022/120,10.02.2022,IRAK TKMS,IRAK TKMS,IRAK,ULTIMATE 380,,3000 lt/ saat,2022/08-007,28,10.03.2022,,
REVERSE OSMOS ,YURTDIŞI,2022/121,10.02.2022,IRAK TKMS,IRAK TKMS,IRAK,ULTIMATE 480,,4000 lt/ saat,2022/08-008,28,10.03.2022,,
REVERSE OSMOS ,YURTDIŞI,2022/122,10.02.2022,IRAK TKMS,IRAK TKMS,IRAK,ULTIMATE 580,,5000 lt/ saat,2022/08-009,28,10.03.2022,,
REVERSE OSMOS ,YURTDIŞI,2022/123,10.02.2022,IRAK TKMS,IRAK TKMS,IRAK,PREMIUM 340,,750 lt/saat,2022/08-010,28,10.03.2022,,
REVERSE OSMOS ,YURTDIŞI,2022/124,10.02.2022,IRAK TKMS,IRAK TKMS,IRAK,PREMIUM 440,,1000 lt/saat,2022/08-011,28,10.03.2022,,
REVERSE OSMOS ,ÖZEL,2022/137,2.03.2022,HAIR TRANSPLANT,İSTANBUL,İSTANBUL,PREMİUM 140,,250 LT/SAAT,2022/08-012,30,1.04.2022,,
REVERSE OSMOS ,ÖZEL,2022/183,3.03.2022,19 MAYIS DEVLET HASTANESİ,SAMSUN,SAMSUN,PREMİUM 140,,250 LT/SAAT,2022/08-013,30,2.04.2022,,
REVERSE OSMOS ,ÖZEL,2022/185,22.03.2022,BOZÜYÜK AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,BOZÜYÜK,BİLECİK,PREMİUM 140,,300 LT/SAAT,2022/08-014,12,3.04.2022,,
REVERSE OSMOS ,YURTDIŞI,2022/186,29.03.2022,IRAK,IRAK,IRAK,PREMIUM 240,,500 LT/SAAT,2022/08-015,6,4.04.2022,,
REVERSE OSMOS ,ÖZEL,2022/189,7.04.2022,PRUVA SAĞLIK ÜRÜNLERİ İTC. LTD. ŞTİ.,RİZE ÜNİVERSİTESİ,RİZE,PREMIUM 240,,500 LT/SAAT,2022/08-016,28,5.05.2022,,
REVERSE OSMOS ,ÖZEL,2022/190,26.04.2022,Medigroup Eğitim Danışmanlık Sanayi Ticaret Limited Şirketi,Medigroup Eğitim Danışmanlık Sanayi Ticaret Limited Şirketi,İSTANBUL,PREMIUM 240,,500 LT/SAAT,2022/08-017,41,6.06.2022,,
REVERSE OSMOS ,YURTDIŞI,2022/203,18.05.2022,SMART MED,LİBYA,LİBYA,PREMİUM 140,,250 LT/SAAT,2022/08-018,20,7.06.2022,,
REVERSE OSMOS ,YURTDIŞI,2022/204,13.04.2022,KONGO,KONGO,KONGO,PREMİUM 140,,250 LT/SAAT,2022/08-019,21,4.05.2022,,
REVERSE OSMOS ,İHALE,2022/225,27.04.2022,GİRESUN ÜNİVERSİTESİ,GİRESUN ÜNİVERSİTESİ DİŞ HEKİMLİĞİ FAKÜLTESİ,GRESUN,PREMİUM 440,,1000 LT/SAAT,2022/08-020,180,24.10.2022,,
REVERSE OSMOS ,İHALE,2022/226,11.11.2022,PAŞA DENTAL TIBBİ CİHAZLAR MALZEME SAN VE TİC. A.Ş.,BİLECİK ŞEYH EDEBALİ ÜNİVERSİTESİ DİŞ HEKİMLİĞİ FAKÜLTESİ,BİLECİK,PREMİUM 440,,1000 LT/SAAT,2022/08-021,28,9.12.2022,,
REVERSE OSMOS ,DT,2022/227,28.04.2022,HATAY ARSUZ DEVLET HASTANESİ,HATAY ARSUZ DEVLET HASTANESİ,HATAY,PREMİUM 240,,500 LT/SAAT,2022/08-022,226,10.12.2022,,
REVERSE OSMOS ,DT,2022/228,28.04.2022,SAMSUN KAVAK DH,SAMSUN KAVAK DH,SAMSUN,PREMİUM 140,,250 LT/SAAT,2022/08-023,20,18.05.2022,,
REVERSE OSMOS ,İHALE,2022/303,18.07.2022,HARRAN ÜNİVERSİTESİ,HARRAN ÜNİVERSİTESİ- DİŞ HEKİMLİĞİ FAKÜLTESİ,ŞANLIURFA, PREMİUM 440,,1000 LT/SAAT,2022/08-024,60,16.09.2022,,
REVERSE OSMOS ,ÖZEL,2022/230,10.05.2022,ASZ KİMYA LTD. ŞTİ.,DİYARBAKIR ÖZEL DÜNYA HASTANESİ,DİYARBAKIR,PREMİUM 140,,250 LT/SAAT,2022/08-025,17,27.05.2022,,
REVERSE OSMOS ,YURTDIŞI,2022/327,10.08.2022,IRAK/TKMS,IRAK,IRAK,PREMIUM 640,,1500 LT/SAAT,2022/08-026,21,31.08.2022,,
REVERSE OSMOS ,YURTDIŞI,2022/332,3.09.2022,GANA,GANA,GANA,PREMİUM 340,,750 LT/SAAT,2022/08-027,-2,1.09.2022,,
REVERSE OSMOS ,YURTDIŞI,2022/285,18.06.2022,NICU,ROMANYA,ROMANYA,PREMİUM 240,,500 LT/SAAT,2022/08-028,24,12.07.2022,,
REVERSE OSMOS ,ÖZEL,2022/300,28.06.2022,STN MAKİNA TİC. LTD. ŞTİ.,STN MAKİNA,ANKARA,PREMIUN 240,,500 LT/SAAT,2022/08-029,22,20.07.2022,,
REVERSE OSMOS ,ÖZEL,2022/301,28.06.2022,IRAK/MERİVAN,IRAK,IRAK,PREMİUM 140,,250 LT/SAAT,2022/08-030,22,20.07.2022,,
REVERSE OSMOS ,YURTDIŞI,2022/316,10.08.2022,IRAK/TKMS,IRAK,IRAK,ULTİMATE 480,,4000 LT/SAAT,2022/08-031,21,31.08.2022,,
REVERSE OSMOS ,YURTDIŞI,2022/317,10.08.2022,IRAK/TKMS,IRAK,IRAK,ULTIMATE 580,,5000 LT/SAAT,2022/08-032,21,31.08.2022,,
REVERSE OSMOS ,YURTDIŞI,2022/318,10.08.2022,IRAK/TKMS,IRAK,IRAK,PREMIUM 640,,1500 LT/SAAT,2022/08-033,21,31.08.2022,,
REVERSE OSMOS ,ÖZEL,2022/339,12.09.2022,METİN SABANCI BALTALİMANI KEMİK HASTALIKLARI EĞİTİM VE ARAŞTIRMA HASTANESİ,METİN SABANCI BALTALİMANI KEMİK HASTALIKLARI EĞİTİM VE ARAŞTIRMA HASTANESİ,İSTANBUL,PREMİUM 340,,750 LT/SAAT,2022/08-034,30,12.10.2022,,
REVERSE OSMOS ,ÖZEL,2022/360,23.09.2022,EYNEL MEDİKAL DİŞ DEPOSU,BURDUR MEHMET AKİF ERSOY ÜNİVERSİTESİ DİŞ HEKİMLİĞİ FAKÜLTESİ,BURDUR,PREMİUM 340,,750 LT/SAAT,2022/08-035,17,10.10.2022,,
REVERSE OSMOS ,ÖZEL,2022/361,26.09.2022,TAKSİM EĞİTİM VE ARAŞTIRMA HASTANESİ,TAKSİM EĞİTİM VE ARAŞTIRMA HASTANESİ,İSTANBUL,PREMİUM 340,,750 LT/SAAT,2022/08-036,-9,17.09.2022,,
REVERSE OSMOS ,YURTDIŞI,2022/365,28.09.2022,KAZAKİSTAN,KAZAKİSTAN,KAZAKİSTAN,PREMIUM 840,,2000 LT/SAAT,2022/08-037,32,30.10.2022,,
REVERSE OSMOS ,ÖZEL,2022/394,14.10.2022,İSTANBUL HASEKİ EĞİTİM VE ARAŞTIRMA HASTANESİ,İSTANBUL HASEKİ EĞİTİM VE ARAŞTIRMA HASTANESİ,İSTANBUL,PREMIUM 640,,1500 LT/SAAT,2022/08-038,16,30.10.2022,,
REVERSE OSMOS ,ÖZEL,2022/402,17.10.2022,SAMSUN BAFRA AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,SAMSUN BAFRA AĞIZ VE DİŞ SAĞLIĞI MERKEZİ, SAMSUN,PREMIUN 240,,500 LT/SAAT,2022/08-039,29,15.11.2022,,
REVERSE OSMOS ,ÖZEL,2022/403,20.10.2022,AKSARAY ÜNİVERSİTESİ REKTÖRLÜĞÜ İDARİ VE MALİ İŞLER BAŞKANLIĞI,AKSARAY ÜNİVERSİTESİ DİŞ HEKİMLİĞİ FAKÜLTESİ,AKSARAY,PREMİUM 140,,250 LT/SAAT,2022/08-040,20,9.11.2022,,
REVERSE OSMOS ,YURTDIŞI,2022/407,25.10.2022,CEZAYİR,CEZAYİR,CEZAYİR,PREMIUN 240,,500 LT/SAAT,2022/08-041,25,19.11.2022,,
REVERSE OSMOS ,YURTDIŞI,2022/408,25.10.2022,CEZAYİR,CEZAYİR,CEZAYİR,PREMIUN 240,,500 LT/SAAT,2022/08-042,25,19.11.2022,,
REVERSE OSMOS ,ÖZEL,2022/413,31.10.2022,ARTVİN YUSUFELİ DEVLET HASTANESİ,ARTVİN YUSUFELİ DEVLET HASTANESİ,ARTVİN,PREMİUM 140,,250 LT/SAAT,2022/08-043,20,20.11.2022,,
REVERSE OSMOS ,ÖZEL,2022/509,7.12.2022,SİNCAN DR NAFİZ KÖREZ DEVLET HASTANESİ,SİNCAN DR NAFİZ KÖREZ DEVLET HASTANESİ,ANKARA,PREMIUM 640,,1500 LT/SAAT,2022/08-044,23,30.12.2022,,
REVERSE OSMOS ,İHALE,2023/022,4.01.2023,OSMANİYE İL SAĞLIK MÜDÜRLÜĞÜ,OSMANİYE DEVLET HASTANESİ,OSMANİYE,PREMIUM 440,1000 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,1000 LT/SAAT,2023/08-001,47,20.02.2023,,
REVERSE OSMOS ,YURTDIŞI,2023/093,18.01.2023,KIMA HEALTH PARTNER ,DAKAR/SENEGAL,SENEGAL,PREMIUM 140,250 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,250 LT/SAAT,2023/08-002,13,31.01.2023,,
REVERSE OSMOS ,YURTDIŞI,2023/097,15.02.2023,GET SARL,BENİN,BENİN,PREMIUM 140,250 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,250 LT/SAAT,2023/08-003,20,7.03.2023,,
REVERSE OSMOS ,YURTDIŞI,2023/098,15.02.2023,GET SARL,BENİN,BENİN,PREMIUM 140,250 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,250 LT/SAAT,2023/08-004,20,7.03.2023,,
REVERSE OSMOS ,YURTDIŞI,2023/099,15.02.2023,GET SARL,BENİN,BENİN,PREMIUM 140,250 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,250 LT/SAAT,2023/08-005,20,7.03.2023,,
REVERSE OSMOS ,YURTDIŞI,2023/100,15.02.2023,GET SARL,BENİN,BENİN,PREMIUM 140,250 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,250 LT/SAAT,2023/08-006,20,7.03.2023,,
REVERSE OSMOS ,ÖZEL,2023/106,17.02.2023,FALCON GRUP TIBBİ CİHAZLAR A.Ş.,MUCUR DEVLET HASTANESİ,KIRŞEHİR,PREMIUM 140,250 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,250 LT/SAAT,2023/08-007,11,28.02.2023,,
REVERSE OSMOS ,YURTDIŞI,2023/108,21.02.2023,DT -IRAK,IRAK,IRAK,PREMIUM 240,500 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,500 LT/SAAT,2023/08-008,22,15.03.2023,,
REVERSE OSMOS ,ÖZEL,2023/112,3.03.2023,FALCON GRUP TIBBİ CİHAZLAR A.Ş.,NİĞDE DEVLET HASTANESİ,NİĞDE,PREMIUM 140,250 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,250 LT/SAAT,2023/08-009,14,17.03.2023,,
REVERSE OSMOS ,YURTDIŞI,2023/117,31.03.2023,NİCU-ROMANYA,ROMANYA,ROMANYA,PREMIUM 140,250 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,250 LT/SAAT,2023/08-010,24,24.04.2023,,
REVERSE OSMOS ,ÖZEL,2023/160,24.04.2023,PROMED MEDİKAL SAN VE TİC. LTD. ŞTİ.,ADANA SEYHAN DEVLET HASTANESİ,ADANA,PREMIUM 340,750 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,750 LT/SAAT,2023/08-011,8,2.05.2023,,
REVERSE OSMOS ,İHALE,2023/161,24.04.2023,GÜMÜŞHANE İL SAĞLIK MÜDÜRLÜĞÜ,GÜMÜŞHANE DEVLET HASTANESİ,GÜMÜŞHANE,PREMIUM 140,250 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,250 LT/SAAT,2023/08-012,35,29.05.2023,,
REVERSE OSMOS ,YURTDIŞI,2023/165,25.04.2023,TEKIMS -IRAK,IRAK,IRAK,ULTIMATE 280,2000 LT/SAAT REVERSE OSMOS SU ARITMA SİSTEMİ,2000 LT/SAAT,2023/08-013,41,5.06.2023,,
REVERSE OSMOS ,YURTDIŞI,2023/166,25.04.2023,TEKIMS -IRAK,IRAK,IRAK,ULTIMATE 880,8000 LT/SAAT REVERSE OSMOS SU ARITMA CİHAZI,8000 LT/SAAT,2023/08-014,41,5.06.2023,,
REVERSE OSMOS ,YURTDIŞI,2023/167,25.04.2023,TEKIMS -IRAK,IRAK,IRAK,ULTIMATE 880,8000 LT/SAAT REVERSE OSMOS SU ARITMA CİHAZI,8000 LT/SAAT,2023/08-015,41,5.06.2023,,
REVERSE OSMOS ,YURTDIŞI,2023/168,25.04.2023,TEKIMS -IRAK,IRAK,IRAK,ULTIMATE 1080,10000 LT/SAAT REVERSE OSMOS SU ARITMA CİHAZI,10000 LT/SAAT,2023/08-016,41,5.06.2023,,
REVERSE OSMOS ,YURTDIŞI,2023/190,10.05.2023,CEZAYİR,CEZAYİR,CEZAYİR,PREMIUM 240,500 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,500 LT/SAAT,2023/08-017,31,10.06.2023,,
REVERSE OSMOS ,ÖZEL,2023/198,16.05.2023,BİOKAN SAĞLIK ÜRÜNLERİ SAN VE TİC. LTD. ŞTİ.,ÖZEL HÜMA HASTANESİ,KAYSERİ,PREMIUM 140,250 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,250 LT/SAAT,2023/08-018,10,26.05.2023,,
REVERSE OSMOS ,İHALE,2023/204,6.06.2023,RİZE İL SAĞLIK MÜDÜRLÜĞÜ,RİZE EĞİTİM VE ARAŞTIRMA HASTANESİ,RİZE EĞİTİM VE ARAŞTIRMA HASTANESİ,PREMIUM 240,500 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,500 LT/SAAT,2023/08-019,45,21.07.2023,,
REVERSE OSMOS ,İHALE,2023/205,8.06.2023,KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ,HATAY DEPREM BÖLGESİ,HATAY,PREMIUM 340,750 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,750 LT/SAAT,2023/08-020,18,26.06.2023,,
REVERSE OSMOS ,İHALE,2023/206,8.06.2023,KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ,HATAY DEPREM BÖLGESİ,HATAY,PREMIUM 340,750 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,750 LT/SAAT,2023/08-021,18,26.06.2023,,
REVERSE OSMOS ,İHALE,2023/207,8.06.2023,KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ,HATAY DEPREM BÖLGESİ,HATAY,PREMIUM 340,750 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,750 LT/SAAT,2023/08-022,18,26.06.2023,,
REVERSE OSMOS ,İHALE,2023/208,8.06.2023,KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ,HATAY DEPREM BÖLGESİ,HATAY,PREMIUM 340,750 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,750 LT/SAAT,2023/08-023,18,26.06.2023,,
REVERSE OSMOS ,ÖZEL,2023/209,8.06.2023,ANTALYA BİLİM ÜNİVERSİTESİ,ANTALYA BİLİM ÜNİVERSİTESİ,ANTALYA,PREMIUM 440,1000 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,1000 LT/SAAT,2023/08-024,18,26.06.2023,,
REVERSE OSMOS ,YURTDIŞI,2023/210,8.06.2023,KABUL EMN HOSP,AFGANİSTAN,AFGANİSTAN,PREMIUM 140,250 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,250 LT/SAAT,2023/08-025,37,15.07.2023,,
REVERSE OSMOS ,YURTDIŞI,2023/221,26.10.2023,AZERBAYCAN,AZERBAYCAN,AZERBAYCAN,PREMIUM 440,1000 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,1000 LT/SAAT,2023/08-026,45,10.12.2023,,
REVERSE OSMOS ,ÖZEL,2023/236,19.06.2023,DEMİROĞULLARI SAĞLIK HİZMETLERİ TURİZM TEKSTİL TEMİZLİK TİC.VE SAN LTD.ŞTİ,ÖZEL ÇAĞSU HASTANESİ,BOLU,PREMIUM 140,300 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,300 LT/SAAT,2023/08-027,25,14.07.2023,,
REVERSE OSMOS ,İHALE,2023/239,6.07.2023,KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ,ANKARA 75. YIL AĞIZ VE DİŞ SAĞLIĞI BÖLGESİ,ANKARA,PREMIUM 340,750 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,750 LT/SAAT,2023/08-028,20,26.07.2023,,
REVERSE OSMOS ,İHALE,2023/242,7.07.2023,TOKAT İL SAĞLIK MÜDÜRLÜĞÜ,TURHAL DEVLET HASTANESİ,TOKAT,PREMIUM 240,500 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,500 LT/SAAT,2023/08-029,30,6.08.2023,,
REVERSE OSMOS ,İHALE,2023/256,24.07.2023,TARIM VE ORMAN BAKANLIĞI GIDA VE KONTROL GENEL MÜDÜRLÜĞÜ VETERİNER KONTROL MERKEZ ARAŞTIRMA ENSTİTÜSÜ,GIDA VE KONTROL MÜDÜRLÜĞÜ ,ANKARA,PREMIUM 440,1000 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,1000 LT/SAAT,2023/08-030,30,23.08.2023,,
REVERSE OSMOS ,YURTDIŞI,2023/258,2.08.2023,ROMANYA,ROMANYA,ROMANYA,PREMIUM 140,250 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,250 LT/SAAT,2023/08-031,34,5.09.2023,,
REVERSE OSMOS ,YURTDIŞI,2023/271,31.08.2023,IRAK,IRAK,IRAK,PREMIUM 340,750 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,750 LT/SAAT,2023/08-032,4,4.09.2023,,
REVERSE OSMOS ,İHALE,2023/230,18.09.2023,KIZILCAHAMAM DEVLET HASTANESİ,KIZILCAHAMAM DEVLET HASTANESİ,ANKARA,PREMIUM 240,500 LT/SAAT REVERSE OSMOS SU ARTIMA SİSTEMİ ,500 LT/SAAT,2023/08-033,14,2.10.2023,,
REVERSE OSMOS ,İHALE,2023/332,2.10.2023,KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ,ANTALYA ŞEHİR HASTANESİ,ANTALYA,PREMIUM 840,2000 LT/SAAT REVERSE OSMOS SU ARITMA SİSTEMİ,2000 LT/SAAT,2023/08-034,45,16.11.2023,,
